round_index,test_id,ConstellationConfig,DegradedEdgeRatio,EdgeDisconnectRatio,EdgeBandwidthMeanDecreaseRatio,EdgeBandwidthDecreaseStd,PoissonRate,MeanIntervalTime,PacketGenerationInterval,PacketSizeMean,PacketSizeStd,StateObservationAttack_level,ActionAttack_level,StateTransferAttack_level,RewardAttack_level,ExperiencePoolAttack_level,ModelTampAttack_level,fail_score,total_membership,total_membership_v2,decision_score,decision_score_v2,fused_score,final_failure_probability,terminal_risk_score,system_failure,true_failure,terminal_hard_failure
4,54,4,0.31334046054320397,0.5417300474473173,0.9345765896061533,0.1041141384693985,45.80234737259631,14.575910038482409,3.494010124012479,100000000,199101328,0,0,0,4,0,0,0.0,0.31421282268517853,0.37846993675040896,0.30250973960637356,0.30250973960637356,0.0,0.0,0.37174127234628057,True,True,True
4,55,4,0.7776579579454603,0.36426826478008184,0.7973359266736041,0.18197535450722446,42.33157520749028,17.563328652878234,3.8402387915080585,282580172,298258217,4,0,0,0,0,0,0.0,0.33332419723143386,0.4836259958832494,0.2048502517484785,0.2048502517484785,0.0,0.0,0.4559671720065744,True,False,True
4,56,4,0.9869205495290914,0.29497838584615954,0.29497838584615954,0.1896755990522439,43.58363056500718,18.541139172710057,3.3531251899758927,162604106,500000000,0,0,0,0,1,0,0.0,0.15262155855904483,0.31803951832398875,0.1623781068325815,0.1623781068325815,0.0,0.0,0.37359774305049953,True,False,True
4,57,4,0.5526211462702604,0.4435036364443152,0.872986125041737,0.15319216476187694,43.29572628005222,19.482921188349323,3.61561556719018,100000000,238847426,0,2,0,0,0,0,0.0,0.26871351696501755,0.42163527352931196,0.1650249861878061,0.1650249861878061,0.0,0.0,0.368410544505334,True,False,True
4,58,4,0.4883556353148984,0.4278512420521594,0.4278512420521594,0.12616935114807426,46.0,14.983441658983402,3.596428008864519,325247614,338364562,0,0,0,0,0,0,0.0,0.28574800405172257,0.2639342833908025,0.15631954783833765,0.15631954783833765,0.0,0.0,0.1766469325879302,True,False,True
4,59,4,0.37683403732580534,0.4747889995051884,0.5894890508746181,0.08086936294817756,42.738279745875026,18.08438872441495,3.729255358432681,396136184,499304877,0,0,0,0,0,0,0.0,0.3229018742256388,0.3845926046451465,0.27735450677879253,0.27735450677879253,0.0,0.0,0.4376094590700737,True,False,True
4,60,4,0.3219589586920535,0.3951978394454546,0.6565963429893993,0.08573847064072548,45.472242364061366,19.671094508125247,3.8178855030693333,100000000,214857684,0,0,0,0,0,0,0.0,0.33317926600946557,0.26096017432154517,0.17638756634923075,0.17638756634923075,0.0,0.0,0.20395862177888002,True,False,True
4,61,4,0.09565839166830875,0.14589358498762506,0.14589358498762506,0.13359731674977082,45.25079428795952,15.739706696296947,3.393556136779962,100000000,466683569,0,0,0,0,0,0,0.0,0.29741138431007413,0.26079752762962793,0.1040481105857213,0.1040481105857213,0.0,0.0,0.08519104435828652,True,False,False
4,62,4,0.4479181041360852,0.21257756023284552,0.21257756023284552,0.09819743627589024,42.45365641660441,15.517577206578272,3.5973500513534606,100000000,268901721,0,0,0,0,4,0,0.0,0.3901737369167458,0.46109800630235587,0.1958374688139513,0.1958374688139513,0.0,0.0,0.2227977579507439,True,False,False
4,63,4,0.3726030415854144,0.12033467472909498,0.7533159353095887,0.08723881456206725,44.11559172675102,15.634184985026295,3.2176425240435105,138040770,358545185,0,0,0,0,2,0,0.0,0.2950908240544156,0.39507132077337376,0.16675679940234214,0.16675679940234214,0.0,0.0,0.08400853862738694,True,False,False
